Date,Market_Price,Realized_Price,NUPL
2020-04-10,29524.091189220406,17016.246579855957,0.42364875955711756
2020-04-11,30803.4783005942,17153.432965136933,0.4431332462605029
2020-04-12,31166.829952558022,17292.869751081424,0.4451514710541773
2020-04-13,30993.40716765016,17429.19350647017,0.4376483549487855
2020-04-14,31921.21705464519,17573.392745755493,0.4494761050096552
2020-04-15,32774.008831610416,17724.642657057535,0.45918600473549087
2020-04-16,34544.19376587029,17892.00137455816,0.48205474136045745
2020-04-17,33121.18734365429,18043.535563305384,0.4552267895443562
2020-04-18,33493.26975966417,18197.264261776618,0.456688929078775
2020-04-19,33450.84716830822,18349.041206120215,0.45146258587123783
2020-04-20,31896.514484554435,18483.841935258864,0.42050590059896736
2020-04-21,34079.137692723045,18639.01900747244,0.4530665894327352
2020-04-22,34456.57458932781,18796.407620227223,0.45448995310030005
2020-04-23,37150.55928551636,18979.03599500622,0.48913189033992693
2020-04-24,34786.1613842657,19136.320824750095,0.44988696472253653
2020-04-25,35571.45902186059,19299.85453815418,0.4574342726202663
2020-04-26,35526.72455126708,19461.315931319485,0.4522062988600116
2020-04-27,34684.368789440065,19612.789094086856,0.434535216334739
2020-04-28,37287.51597643438,19788.657023264444,0.46929537929609394
2020-04-29,37188.257746607866,19961.7873787206,0.4632233778001762
2020-04-30,37518.92225700602,20136.48523820603,0.46329787672816525
2020-05-01,36109.95077546806,20295.42519380068,0.43795478094119317
2020-05-02,38713.410534582414,20478.68872952985,0.47101822219366635
2020-05-03,36199.8204605365,20635.117900982652,0.42996629158760125
2020-05-04,38479.30795698501,20812.67203089312,0.45912041728611513
2020-05-05,40373.356120310964,21007.30570342464,0.47967402955494404
2020-05-06,37482.429878076,21171.23728725202,0.4351690283655976
2020-05-07,38196.295597971715,21340.640852532815,0.4412903000555363
2020-05-08,39151.37814147354,21517.862119089437,0.4503932392536829
2020-05-09,38836.83539343716,21690.190211371504,0.4415046954356941
2020-05-10,38077.626816125514,21853.249282065575,0.42608688856599297
2020-05-11,39984.171083935886,22033.65646417374,0.44894052153988456
2020-05-12,39139.90430112936,22203.867885436983,0.4327051053930068
2020-05-13,40961.62544451629,22390.51223925867,0.4533783267564109
2020-05-14,39853.601610290454,22564.274322552523,0.43382094940382293
2020-05-15,42607.063360107124,22763.70505924461,0.46572931190188044
2020-05-16,40557.03123310696,22940.75308087508,0.43435817703174484
2020-05-17,41300.37297276193,23123.43586586898,0.4401155679364166
2020-05-18,42717.03777225532,23318.397078867853,0.4541195201036825
2020-05-19,40952.61991450732,23493.86198270506,0.42631602003117647
2020-05-20,42689.72678102856,23684.865612539128,0.4451858234177139
2020-05-21,44046.95232980983,23887.473440571674,0.457681583467802
2020-05-22,41408.57022645705,24061.81271207302,0.41891708454354504
2020-05-23,43475.573296751034,24254.984459184245,0.4421008713645453
2020-05-24,43824.29115351904,24449.703928779618,0.44209699038528927
2020-05-25,44618.22388945488,24650.385719433107,0.4475265133702687
2020-05-26,42869.90746222768,24831.674492993254,0.42076678110695165
2020-05-27,43055.26396334437,25013.00374145446,0.419048881856825
2020-05-28,45164.87056061661,25213.51982920732,0.4417448889758737
2020-05-29,45205.40891136998,25412.444098681575,0.4378450563624946
2020-05-30,45422.64003314747,25611.55052589019,0.43615011132774334
2020-05-31,45780.487008954115,25812.236461045057,0.43617383414911043
2020-06-01,45014.015456507645,26003.29893861185,0.4223288308119028
2020-06-02,46184.34625151367,26204.105379536246,0.4326193287043136
2020-06-03,46501.2098091877,26406.06661764223,0.43214237380067205
2020-06-04,45747.76471066367,26598.52132503548,0.4185831484169665
2020-06-05,48579.74527474094,26817.239971301206,0.447974874721197
2020-06-06,47437.47624375868,27022.41645162417,0.43035720718427783
2020-06-07,46019.772669482736,27211.444871702366,0.4087010149498806
2020-06-08,48112.76556862963,27419.4182119703,0.4301009744937995
2020-06-09,46724.31202872628,27611.506707659413,0.40905482587557934
2020-06-10,48726.44934141219,27821.605639338548,0.42902456437158853
2020-06-11,49335.86439381659,28035.677865751266,0.4317383872721796
2020-06-12,47591.96776181231,28230.267814965806,0.4068270520720576
2020-06-13,49608.82925040604,28442.989819298546,0.42665468528335115
2020-06-14,49288.40391622481,28650.406874989356,0.4187191185235725
2020-06-15,49925.1653864016,28862.096014406394,0.4218928311799298
2020-06-16,51224.638873606455,29084.60887867704,0.43221446713482026
2020-06-17,49304.403467976736,29285.800864640223,0.4060205822455314
2020-06-18,49015.15331069158,29482.11282927755,0.39851023942739205
2020-06-19,49095.57289830238,29677.271635934514,0.3955204128606738
2020-06-20,49382.5232411205,29873.343791209998,0.3950624263295104
2020-06-21,50331.47538855424,30076.907289691037,0.40242349230774277
2020-06-22,50956.919716841374,30284.668607374126,0.40568094037746605
2020-06-23,51096.54665080481,30491.75197099035,0.403252196682257
2020-06-24,51847.97578782771,30704.25171046137,0.4078023058005329
2020-06-25,51231.531551761174,30908.503251170823,0.39668984480889896
2020-06-26,52866.553915109725,31126.991317478674,0.41121580635914484
2020-06-27,51339.55965377975,31328.111400426944,0.389786129610473
2020-06-28,54512.243001664945,31558.79927705618,0.42106951504284473
2020-06-29,52602.214294649144,31768.186491161585,0.3960675055766019
2020-06-30,51300.43418993944,31962.53721453251,0.37695386561073785
2020-07-01,51264.27254047006,32154.594282452286,0.3727679592630878
2020-07-02,52991.69694637083,32361.92863731715,0.3893019000680733
2020-07-03,52456.266070310856,32561.87229336684,0.3792567650598338
2020-07-04,53560.638082050515,32770.81523653782,0.3881548762295249
2020-07-05,53483.148893127254,32976.90810874269,0.38341498600542717
2020-07-06,53096.682509442675,33177.10486894866,0.3751567272955618
2020-07-07,52478.60685856244,33369.159615113975,0.36413785325801873
2020-07-08,51962.695057467965,33554.16991802297,0.35426424897873654
2020-07-09,53179.38617664908,33749.44570169089,0.36536601626834536
2020-07-10,54626.841558241984,33957.18098384563,0.3783791993970363
2020-07-11,54125.22765398563,34157.85806514056,0.36891058854280373
2020-07-12,52802.2036007576,34343.37394111684,0.3495844567247552
2020-07-13,54354.01801815969,34542.48482745558,0.3644906837261796
2020-07-14,54695.10546939899,34743.00841593263,0.36478761458151376
2020-07-15,53550.9091129247,34930.151706449964,0.3477206589940142
2020-07-16,54709.46990435441,35126.96084274752,0.3579363699893625
2020-07-17,54730.9050471044,35322.02496418391,0.3546237736470126
2020-07-18,53642.62550917709,35504.31949696992,0.3381323311459485
2020-07-19,55252.206448856065,35700.81588455087,0.3538571908870796
2020-07-20,55559.927753745054,35898.41898772693,0.3538793076398993
2020-07-21,56182.797730742226,36100.25360208529,0.35745005481754644
2020-07-22,56250.010404675726,36300.748694648384,0.35465347591062985
2020-07-23,53910.840166993294,36475.973485417984,0.32340187293630307
2020-07-24,54438.80694419612,36654.70814669936,0.32668053904500144
2020-07-25,55975.594161975576,36846.95576874191,0.34173176148664847
2020-07-26,56054.06066454935,37038.07124034198,0.33924374432044996
2020-07-27,56130.812832152136,37228.048768618704,0.33676269966120626
2020-07-28,59539.74865118046,37450.05573262429,0.37100749363204116
2020-07-29,56324.90950638498,37637.86522291047,0.33177229128714625
2020-07-30,56952.32580256934,37830.048910270256,0.33575936755573915
2020-07-31,56829.233211595325,38019.09552023369,0.3309940435290556
2020-08-01,56580.81617074269,38203.78925804971,0.3247925384681096
2020-08-02,55664.06467942034,38377.52334184444,0.31055118660723563
2020-08-03,56783.92231240534,38560.671590307735,0.3209227186146042
2020-08-04,55293.45312113676,38727.16692892295,0.2996066488363538
2020-08-05,55866.48824377599,38897.707439518505,0.3037380966244635
2020-08-06,55650.67356527064,39064.40361987425,0.29804257312255106
2020-08-07,56246.34301924894,39235.368191012305,0.30243699261328055
2020-08-08,58503.26175124376,39427.08852494496,0.3260702507051797
2020-08-09,54341.177142557404,39575.487416662494,0.2717219335745881
2020-08-10,56910.25010017585,39747.97261749347,0.3015674233107851
2020-08-11,54622.53488121688,39895.97821215739,0.2696058815484144
2020-08-12,55770.29910142785,40053.931653841675,0.28180532829854954
2020-08-13,57333.88850982102,40225.8715230554,0.2983927556882017
2020-08-14,56307.660214699485,40385.889320982205,0.2827638518988007
2020-08-15,55159.822884110275,40532.89363504318,0.26517360796821243
2020-08-16,55512.207681690794,40681.94153600485,0.26715324007150426
2020-08-17,56892.82143354838,40843.243823542594,0.28210198062952313
2020-08-18,55464.35142767947,40988.7274812952,0.2609896911038287
2020-08-19,56388.467825297,41141.9587284992,0.270383461101206
2020-08-20,56190.68496725052,41291.69729803901,0.26515049029736953
2020-08-21,55462.44648251101,41432.699777486494,0.2529593913504793
2020-08-22,58222.77269928973,41599.765179693495,0.2855069717385517
2020-08-23,56673.396912720236,41749.75156509675,0.2633271721934477
2020-08-24,53970.87265272445,41871.35475999852,0.22418607107912214
2020-08-25,56134.916670347506,42013.28074915622,0.2515659906314753
2020-08-26,55235.05558933309,42144.8406978147,0.2369910693825091
2020-08-27,56693.611586456056,42289.60458725392,0.2540675500490291
2020-08-28,54988.97521274262,42415.96648402495,0.2286459909477294
2020-08-29,55603.08478440898,42547.18159149146,0.23480537534094464
2020-08-30,56155.16848185459,42682.58444612194,0.2399170797624095
2020-08-31,56444.35924041933,42819.51752865226,0.24138535533255626
2020-09-01,54302.82253259086,42933.77926998498,0.20936376292010478
2020-09-02,55089.2548325714,43054.72927558286,0.21845504343023267
2020-09-03,54865.60129011537,43172.25039015532,0.21312718032795414
2020-09-04,54600.19343902895,43285.96126626352,0.20721963531868862
2020-09-05,56928.171598503344,43421.70465265397,0.23725453613908903
2020-09-06,55473.14637682581,43541.61949568056,0.21508653574641484
2020-09-07,53709.01555087286,43642.787615632726,0.18742156846471075
2020-09-08,55785.819619613474,43763.613804727065,0.2155064834910049
2020-09-09,56884.532026200366,43894.17020494073,0.22836369323169295
2020-09-10,55685.65674088173,44011.49842917895,0.20964390105023528
2020-09-11,53021.072987922074,44101.145937226145,0.16823362010662896
2020-09-12,53939.93530589195,44199.044338904416,0.18058773915369383
2020-09-13,55571.32181225676,44312.201328689014,0.20260667042626376
2020-09-14,53473.53800629913,44403.35890757071,0.16961995478324177
2020-09-15,54498.42063317826,44503.8072829499,0.18339271549722141
2020-09-16,54699.26802758433,44605.254653543285,0.18453653472932635
2020-09-17,52864.41810864445,44687.435384439814,0.1546783832444668
2020-09-18,53595.26313429549,44776.070486428434,0.16455171841900473
2020-09-19,50273.73047462314,44830.77357088808,0.10826642169477599
2020-09-20,52347.633641707995,44905.56819845843,0.1421662246317873
2020-09-21,52973.33607004917,44985.84449568819,0.15078324619387273
2020-09-22,51828.90934660391,45053.93469320974,0.13071806331263466
2020-09-23,54556.843955994744,45148.49100428223,0.17245046211436352
2020-09-24,51339.030186814416,45210.088409083546,0.11938172099139083
2020-09-25,52170.91225424547,45279.350337891134,0.13209586757405278
2020-09-26,52580.57670961223,45351.999356515225,0.1374761899820614
2020-09-27,53727.13143338209,45435.33400404624,0.15433166089682457
2020-09-28,50683.20946084685,45487.551670283065,0.10251240688649495
2020-09-29,53112.68952855161,45563.423688773306,0.14213676443027928
2020-09-30,51787.50332133501,45625.354829395816,0.11898910155416899
2020-10-01,50620.84639373411,45675.06121312058,0.09770253824174942
2020-10-02,51886.93391938795,45736.870891789906,0.11852816428029535
2020-10-03,51443.8067828623,45793.65632354187,0.10983149989597366
2020-10-04,50461.939007054396,45840.10689750717,0.09159045808566953
2020-10-05,50946.9100972976,45890.92085969414,0.09924035094469152
2020-10-06,50304.341291186895,45934.83549085327,0.08686140575901234
2020-10-07,50613.365489959346,45981.38802815781,0.09151688327701554
2020-10-08,50969.870283748736,46031.024667516926,0.09689735502047207
2020-10-09,51699.3980954011,46087.426393167516,0.1085500394391012
2020-10-10,48679.009801531916,46113.21329275323,0.0527084778272943
2020-10-11,51851.15731807822,46170.30726315447,0.10956071857904487
2020-10-12,47565.24178272908,46184.187208622876,0.02903495330507627
2020-10-13,49162.7095763569,46213.82424710779,0.05998215628593578
2020-10-14,49697.98893065737,46248.49255241675,0.06940917434412958
2020-10-15,49183.90515872345,46277.70063805165,0.05908852725892887
2020-10-16,48071.57241801813,46295.550108499076,0.03694537582576279
2020-10-17,48275.67797476784,46315.25287333757,0.0406089605298742
2020-10-18,47778.549752064246,46329.8130412851,0.030321906342846906
2020-10-19,47468.21105239469,46341.14038467923,0.0237436937842763
2020-10-20,48691.530109181534,46364.527347112096,0.04779070932565839
2020-10-21,47981.67511277807,46380.61836965604,0.0333680876992903
2020-10-22,46712.91328236697,46383.92478669794,0.007042774097183418
2020-10-23,48085.06973766676,46400.851602130475,0.035025802077957184
2020-10-24,47270.9520533573,46409.50931806309,0.018223511435137955
2020-10-25,47553.28479454153,46420.89016857531,0.023813173597971984
2020-10-26,47145.460738249014,46428.099825985,0.01521590628304155
2020-10-27,45460.93658691024,46418.47631116834,-0.021062912384735392
2020-10-28,45502.591924891814,46409.36303369296,-0.01992790015781717
2020-10-29,46581.7005521591,46411.07783487172,0.003662870081274188
2020-10-30,46215.25450519076,46409.12934402913,-0.004195039947612814
2020-10-31,45353.35367596249,46398.6241135011,-0.023047257872191442
2020-11-01,45259.89756194744,46387.29350104783,-0.02490937893876855
2020-11-02,46187.54370141931,46385.30594085252,-0.004281722377610151
2020-11-03,44084.65928506337,46362.41393432726,-0.051667738533155365
2020-11-04,44988.7723558815,46348.74585891984,-0.030229175676996498
2020-11-05,44004.067900589274,46325.415729981236,-0.052753028075408354
2020-11-06,43752.3546900707,46299.813132569194,-0.058224487814289495
2020-11-07,44831.82595772323,46285.20629500854,-0.03241849525950285
2020-11-08,44320.76426190126,46265.65960811195,-0.04388226102595767
2020-11-09,44070.48927283256,46243.81711721365,-0.04931481089139733
2020-11-10,44323.469993540886,46224.70918563482,-0.042894637815383024
2020-11-11,42799.43288687714,46190.6268344034,-0.07923455332900092
2020-11-12,43220.29223143756,46161.07126621469,-0.06804162773888112
2020-11-13,41987.500673009,46119.54320061066,-0.09841125242917523
2020-11-14,42380.92504554914,46082.34301996328,-0.08733688494142156
2020-11-15,41685.21466605035,46038.590499028825,-0.1044345307527945
2020-11-16,41670.604666996966,45995.127953436466,-0.10377875053645463
2020-11-17,41926.7123643963,45954.64620628184,-0.09607082489267671
2020-11-18,40271.02015079615,45898.09271319243,-0.13973007242740634
2020-11-19,42939.095158462005,45868.64995145382,-0.06822581570898544
2020-11-20,39597.9812836985,45806.25523834183,-0.15678258722747365
2020-11-21,39146.96622497194,45739.993656119244,-0.1684173274950128
2020-11-22,41276.32839933115,45695.579076449714,-0.10706501398002677
2020-11-23,40666.89001049325,45645.54236932577,-0.12242520530947618
2020-11-24,40256.34406901979,45591.91850564114,-0.13253996506671015
2020-11-25,40017.59333215321,45536.45258351688,-0.13791082351095313
2020-11-26,39134.090189867566,45472.747485072614,-0.1619727778121753
2020-11-27,38006.27567048331,45398.45423318615,-0.19449889346679153
2020-11-28,38736.66942129437,45332.16781714743,-0.17026498391282374
2020-11-29,37741.216944169144,45256.63596766505,-0.19913027803564268
2020-11-30,39151.22780540683,45195.885637692336,-0.1543925483596387
2020-12-01,37787.03180146176,45122.16569902338,-0.19411775807375986
2020-12-02,36866.86027774073,45040.02335652306,-0.221694036791006
2020-12-03,37129.562002650455,44961.312298275574,-0.21093031733221249
2020-12-04,37622.826052886376,44888.29253463986,-0.1931132571365167
2020-12-05,36405.50689712298,44803.88670740089,-0.23068981937294797
2020-12-06,35906.77111904793,44715.35819408394,-0.24531827286367183
2020-12-07,36732.89452251609,44635.930694864364,-0.21514874542500215
2020-12-08,36494.87732904151,44554.92518873678,-0.22085422529373255
2020-12-09,35504.18999793858,44464.86812216167,-0.25238367991900007
2020-12-10,35301.86696779323,44373.69398132218,-0.2569786754282829
2020-12-11,35767.30710955312,44288.05829105583,-0.23822736096413855
2020-12-12,33850.13403954868,44184.198348254766,-0.30528872637940885
2020-12-13,33654.35403443228,44079.42377796798,-0.30976882613374934
2020-12-14,34107.639540872675,43980.20204426554,-0.28945311479447716
2020-12-15,34377.596794347715,43884.65373332109,-0.2765480378353993
2020-12-16,34667.633030613935,43792.942084537935,-0.26322273129710694
2020-12-17,35598.511040882455,43711.40545723788,-0.22789982443474452
2020-12-18,34748.01755295585,43622.2175178918,-0.25538723040563976
2020-12-19,33498.42156319989,43521.483229785415,-0.29920996867495653
2020-12-20,33408.16982268114,43420.853245635124,-0.2997076306812913
2020-12-21,32194.330501787674,43309.14655166649,-0.34524140979610174
2020-12-22,32948.89199958941,43206.05944169557,-0.3113053829620122
2020-12-23,32450.186147244807,43099.03582682541,-0.32815989502373777
2020-12-24,32833.919742810795,42996.895368278005,-0.309526724347082
2020-12-25,31457.265164628745,42882.07317719692,-0.36318503699471266
2020-12-26,32578.0972839958,42779.546053881495,-0.31313826221819346
2020-12-27,33366.724713070864,42685.88614004259,-0.2792950613855455
2020-12-28,31501.461113776186,42574.59832883596,-0.3515118608329338
2020-12-29,31789.188375717964,42467.28081686464,-0.33590327362063416
2020-12-30,31855.91490177968,42361.69508636628,-0.329790565330763
2020-12-31,30543.901938406878,42244.105104794544,-0.3830618363685701
2021-01-01,30949.641462254447,42131.7223819832,-0.3612992070801916
2021-01-02,30519.66029964059,42016.179475691235,-0.37669223913956973
2021-01-03,30387.37199951099,41900.46994856506,-0.37887771108470153
2021-01-04,29300.439400473424,41775.096510275594,-0.42574983055034354
2021-01-05,29882.85358815255,41656.76573493109,-0.39400226996549165
2021-01-06,30142.392018548744,41542.19485218102,-0.3781983469200842
2021-01-07,30882.758348201063,41436.130807365305,-0.341723765091695
2021-01-08,30179.291378954098,41324.122454843804,-0.3692873678161208
2021-01-09,31162.807211430645,41223.01484048148,-0.32282738717328113
2021-01-10,28033.092865313338,41091.77183575344,-0.4658308319093188
2021-01-11,29464.80079846678,40976.08058165109,-0.39067902959599543
2021-01-12,28569.098053779286,40852.62801918471,-0.42995861970449883
2021-01-13,30370.08262741864,40748.324084938286,-0.34172582224554066
2021-01-14,27167.76394187517,40613.19413326602,-0.4949038213140047
2021-01-15,26933.392458189173,40477.07670366327,-0.5028584596797089
2021-01-16,26972.053454081353,40342.69836287141,-0.4957221715266487
2021-01-17,25247.171625459072,40192.494116728005,-0.5919602683810401
2021-01-18,26646.232300229458,40057.705441936974,-0.5033159281431329
2021-01-19,26215.08217757688,39919.967897017974,-0.5227862963238616
2021-01-20,26928.152070150278,39790.69609774566,-0.4776615934909789
2021-01-21,26924.38157936875,39662.673067712065,-0.4731136145427474
2021-01-22,28264.99515874765,39549.26333727461,-0.3992312086080308
2021-01-23,27146.785369759724,39425.85559630432,-0.4523213359996177
2021-01-24,25428.340270434313,39286.57683684292,-0.5449917855048394
2021-01-25,24917.063111333853,39143.59660076821,-0.570955470388612
2021-01-26,26118.988152548896,39013.99850675608,-0.49370252319475033
2021-01-27,24119.789800951137,38865.79742510628,-0.6113655113019951
2021-01-28,27085.80373017094,38748.58355749499,-0.4305864409086318
2021-01-29,26249.47969267879,38624.21436481025,-0.4714278079798619
2021-01-30,24417.935528697013,38482.85835649072,-0.5760078615681493
2021-01-31,22992.42924668888,38328.72473350762,-0.6670150127363034
2021-02-01,25879.273358008668,38204.84959544295,-0.4762721142485239
2021-02-02,24232.08623570674,38065.8171242018,-0.5708848488707762
2021-02-03,25407.05831107172,37939.85932506618,-0.4932802869403027
2021-02-04,22398.82367441535,37785.22215441294,-0.6869288630354471
2021-02-05,23219.28132523151,37640.28741979422,-0.6210789168091931
2021-02-06,23650.70268552051,37501.087571692,-0.58562255296757
2021-02-07,23520.641465411594,37361.9786552116,-0.588476177835305
2021-02-08,22853.19785053213,37217.612677055586,-0.6285516329255856
2021-02-09,23757.117283112617,37083.67739950392,-0.560950217889621
2021-02-10,21899.0532468104,36932.58661191493,-0.6864923883088035
2021-02-11,22658.103242779478,36790.55195152552,-0.6237260267251042
2021-02-12,22755.99028479538,36650.90457175706,-0.6106046853186474
2021-02-13,22986.748158312865,36514.94281639941,-0.5885214631019589
2021-02-14,23021.94122301921,36380.684094077216,-0.5802613577043124
2021-02-15,21025.10296493835,36227.892242045986,-0.7230779940749847
2021-02-16,20456.450375361666,36070.96247222823,-0.7633050607681736
2021-02-17,23110.46047228415,35942.00225332332,-0.5552265735435149
2021-02-18,22008.714976793366,35803.36257892999,-0.6267811463178158
2021-02-19,20772.9283121179,35653.806019061216,-0.7163591710978249
2021-02-20,22918.975407287464,35527.09128660576,-0.5501169077265706
2021-02-21,21331.299255006303,35385.839624599794,-0.6588694013232688
2021-02-22,22244.113289310048,35255.07617847751,-0.5849171293072041
2021-02-23,20982.913845803414,35113.06461297827,-0.6734122282068506
2021-02-24,22828.10759751361,34990.82623471494,-0.5327957468768052
2021-02-25,22376.046948406736,34865.30604281138,-0.5581530608691332
2021-02-26,20226.46739945077,34719.6459568078,-0.7165452212258567
2021-02-27,21303.103646509837,34586.148023372,-0.6235262521965137
2021-02-28,20834.3820148121,34449.314530749514,-0.6534838665364753
2021-03-01,21416.479556032475,34319.63458075233,-0.6024872104194813
2021-03-02,18943.131207257342,34166.63454718522,-0.8036423954079761
2021-03-03,20455.67354227188,34030.207074499514,-0.6636072630009325
2021-03-04,20690.97057985733,33897.47835315979,-0.6382739621774439
2021-03-05,17738.082912501486,33736.68834877514,-0.9019354298427662
2021-03-06,18179.188039372453,33581.88735067163,-0.8472710265133977
2021-03-07,17190.181785103196,33418.785802755534,-0.9440623851759293
